,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-18_scene059_cell05803,0.35209948,0.5044235,0.5887988,5.081435,0.8138005,0.36990145,0.4716819,0.4280908,0.79043216,0.24720402,0.36174768,0.50176793,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05690,0.3260942,0.55333304,0.7204157,10.763762,0.5758588,0.39296606,0.40588516,0.37143332,0.7079235,0.10691819,0.25729328,0.17995062,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00334,0.41232052,0.67450655,0.68470514,2.7279027,0.80751544,0.50918347,2.6841347,0.49789384,0.85714906,0.37464556,0.55173224,0.7812091,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05296,0.66148096,0.63598716,1.2014132,0.25030288,0.60149187,0.3528729,0.4627561,0.43461123,0.7520207,1.2204405,0.7191429,0.6411293,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00473,0.36204454,0.8332261,0.45000494,0.8748318,0.53260875,0.51192516,0.41408062,0.4304993,0.68872577,0.11049116,0.34839433,0.19066392,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05494,0.43739906,0.6910913,0.76502967,3.8777506,0.918446,0.47165084,2.077928,0.75558394,0.8677031,0.39833385,0.56212246,0.68353,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04500,0.49304923,0.48206678,0.60444695,0.28188425,0.6029451,0.4656315,0.49347886,0.41078627,0.81374335,1.2791835,0.9087109,0.82309526,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04614,1.1903346,1.4960241,0.79666734,0.24078828,0.66557115,0.3654105,0.45345217,0.41407397,0.84190136,0.9826654,0.5566364,0.4777737,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04936,0.4277294,0.4283284,0.47689652,0.24217656,0.5038163,0.34381294,0.4003031,0.38482755,0.7431319,1.2034305,0.6757507,0.61700684,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03847,1.5067075,0.6406609,0.9141278,0.25875443,0.668564,0.35932457,0.48412454,0.4309383,0.7909285,1.6335084,0.782028,0.47192773,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06201,0.32223824,0.52860034,0.53423554,2.7975142,0.6292742,0.38035357,0.4420534,0.36915076,0.7124444,0.13148485,0.2435306,0.23346955,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00074,1.5814067,0.87353426,1.31151,0.24266954,0.69326043,0.40239695,0.43528104,0.4746112,0.8127077,1.6607445,0.60347825,0.675854,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02868,0.8687634,1.1237046,0.6599429,0.24445584,0.7811027,0.42528418,0.38062632,0.6412142,3.926903,0.49542934,0.6950974,0.8599041,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05462,0.72695076,1.2159514,0.5439931,0.2518388,0.828949,0.3530916,0.43413064,0.44601578,0.8266592,4.43157,0.9637892,0.52028584,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02702,2.1061113,0.6263882,0.6161364,0.2683079,0.64091057,0.44293627,0.40717092,0.3906803,0.84101856,1.0623146,0.713485,0.9781319,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00083,0.3713173,0.5711121,0.5246075,1.5802398,0.67931247,0.41738024,1.8396432,0.46033072,0.81178594,0.2958556,0.44474384,0.64573616,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06234,0.3318443,0.55921954,0.602479,3.1590047,0.62275326,0.41546887,0.99190754,0.39700368,0.75163686,0.24789554,0.3439651,0.34761962,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05772,0.39265046,0.65513724,0.7520353,4.349361,0.9741323,0.4104118,1.5603943,0.43995875,0.8135343,0.34334743,0.47385406,0.5684611,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04012,2.052832,1.5005721,0.4492331,0.23902531,0.6620636,0.38596848,0.44279906,0.41109905,0.9209625,0.8008737,0.6423677,0.56078416,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00570,0.41738462,0.8832764,0.7781592,3.5559425,0.67080635,0.5732092,1.4108027,0.52233636,0.73430276,0.2188028,0.44296443,0.37149975,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01428,0.50261384,0.64478946,0.7352538,3.7912223,0.84939224,0.44951415,1.7155571,0.5103311,0.8169236,0.376583,0.5678456,0.6348764,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03265,0.6019238,0.38833484,0.40413955,0.22852786,0.44114062,0.33567518,0.45048296,0.34698975,0.67510766,0.45397857,0.93520635,0.47251055,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05774,2.1837175,2.8722892,5.577933,0.2572283,0.7948079,0.47609112,0.4347212,0.44919136,1.039973,1.641143,0.6555842,0.582007,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00468,5.032348,0.62083983,0.75993854,0.24163896,0.5297309,0.477511,0.4485989,0.3992112,0.7657438,0.58191913,0.5891669,0.7882851,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01378,1.5704443,0.5410326,0.65204316,4.960854,2.1365108,0.43154892,1.3597623,0.52918273,0.8024847,0.38472137,0.6577613,0.6937109,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01584,0.34574053,0.39038956,0.46450135,0.68143886,0.4884933,0.33476302,0.683954,0.40168455,0.7565089,0.27017185,0.46450245,0.5415909,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02705,0.41292742,0.3924921,0.38969687,0.2376579,0.44129163,0.32705316,0.36524197,0.6167694,0.7023247,0.39897728,0.68268144,0.52137,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04177,0.9721054,0.7289024,0.9131833,0.242373,2.2046256,0.550335,1.279689,0.50417084,1.1568522,1.0578127,1.2292209,1.0366421,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01769,0.55012244,0.63877213,0.80535156,3.7258015,0.7318347,0.48329362,1.5205375,0.65355545,0.8451624,0.45679608,0.642693,0.7930539,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02299,1.3227043,1.2363951,0.44923607,0.29250517,0.6885491,0.36820278,0.49031082,0.5097111,1.0981909,2.0832205,0.8360575,0.52014756,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06119,0.32036334,0.43902183,0.33253288,0.39845303,0.5965782,0.34372452,0.414464,0.37589473,0.7050572,0.10595886,0.24259472,0.1777189,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06056,0.41826084,0.71167016,0.8294628,4.4981227,1.0465914,0.47118893,1.6897728,3.0107841,0.85678893,0.40006158,0.48986158,0.6847333,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03545,1.4479437,1.9134892,0.9243458,0.2482782,0.6133138,0.37726364,0.44563895,0.40189752,1.3559805,0.6388709,0.80823815,0.53591293,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02668,3.1345122,2.6932645,5.3910227,0.27374476,0.8898981,0.42710346,0.44456935,0.47122946,1.3490323,2.12844,0.8145664,0.7290656,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01547,0.6572398,0.44520846,0.5404147,0.26289746,0.5321515,0.32483873,0.47310317,0.40397942,0.68792796,0.7147069,0.671761,0.42497432,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01664,0.51658195,0.66036576,0.82128423,3.562751,0.7548716,0.46937397,1.3156307,0.46799925,0.8121472,0.45565557,0.62889344,0.74398273,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00849,0.41191903,0.7871282,0.7233268,2.3136566,0.84063387,0.54154533,1.9981863,0.81211877,0.88138205,0.4096314,0.58838165,0.795953,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04738,1.350049,1.3860931,3.633152,0.24557023,0.6715526,0.35252133,0.42040566,0.4064932,0.7939387,0.99125856,0.65435237,0.55792046,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02669,1.4597386,1.1154191,1.4044518,0.2644858,0.77301365,0.45973134,0.4390625,0.48323157,0.94986725,2.2703047,0.8231569,0.9216973,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04976,0.4640791,0.67098516,0.7692317,2.5429885,1.0603149,0.5031882,1.8572755,0.4381893,0.77136207,0.37204236,0.54439557,0.5959584,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01982,1.0444258,1.2816755,2.2128868,0.29369158,0.74241316,0.38828686,0.43587503,0.48892555,1.0899545,2.516576,0.8469049,0.62292445,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06052,0.71305406,0.4929346,0.48919818,0.24634135,0.6364474,0.36158898,0.5126681,0.43601754,0.81700504,1.5040524,0.71777123,0.58367175,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01522,0.4771292,0.68265486,0.7433589,2.624507,0.8110404,0.43981856,1.7467132,0.47645763,0.8261547,0.41022226,0.61050284,0.7812806,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05432,0.41508868,0.69542974,0.71945626,2.3758345,0.87999845,0.4487023,2.4433925,1.0000159,0.83327997,0.37385353,0.54336244,0.6279705,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04316,0.9156258,0.6454161,0.5383126,0.3296597,1.0913048,0.35871276,1.0655468,0.4041631,0.88317037,0.87670785,2.5217016,0.61075985,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00550,0.0,0.0,0.0,0.0,0.0,0.36293605,0.0,0.410724,0.0,0.0,0.0,0.54835683,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04082,0.42844802,0.36959568,0.43932804,0.24066561,0.50315547,0.3196015,0.44984853,0.40911084,0.6448143,1.1336387,0.64009887,0.6025295,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02519,1.0249894,0.994253,1.4379551,0.24656254,0.5387679,0.3618879,0.44059104,0.3841782,1.0091274,0.65208054,0.7116966,0.53580624,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00469,0.35198763,0.41840333,0.69107324,1.5240349,0.5247396,0.32385397,0.4173544,0.44170728,0.68794477,0.11009765,0.34003237,0.1869876,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06060,1.587839,0.7969823,1.2757648,0.26622596,0.80736494,0.38257065,0.5507783,0.47075737,1.0491014,2.4421628,1.7662868,0.6400497,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01980,0.46101338,0.5726455,0.71209997,3.896034,0.8053078,0.38285166,2.2183769,0.6800172,0.78214043,0.3774166,0.5836823,0.68382543,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00022,3.8854077,0.91567534,1.3794388,0.24310766,0.81982726,0.4137132,0.4379779,0.47234857,1.2788696,1.4366064,0.68903816,0.69751054,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03452,1.3838881,1.3810197,3.7613091,0.24522066,0.65906245,0.3995823,0.44463322,0.4084679,1.13583,0.86506027,0.5870104,0.6527754,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02995,0.5817913,0.5256017,0.57619745,0.25317764,0.6289269,0.3456585,0.41689622,0.45913327,0.73249555,3.0311093,1.5936248,0.53020316,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02970,0.965867,1.1859685,0.51445603,0.24942353,0.56708413,0.40852973,0.40000066,0.4081742,0.9359715,0.69566286,0.6488027,0.7454703,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01449,2.0224917,1.8356781,0.62216204,0.2555714,0.8640645,0.3725492,0.45211342,0.44510248,1.2361532,1.2926697,0.6569224,0.59577674,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02403,0.410071,0.7051299,0.87073284,2.963739,0.9445633,0.53178424,2.2496955,0.5568782,0.8781962,0.4782027,0.6457471,0.90219754,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02632,2.00931,2.2697775,4.4089885,0.25802508,0.74922925,0.3916019,0.4310835,0.45633763,1.549775,1.6851808,0.76405805,0.61776125,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01002,0.6884117,0.5299637,0.69423974,0.2366206,0.59839827,0.41362086,0.4571976,0.42044207,0.85569745,1.324679,5.973841,0.66782945,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03296,0.41112188,0.37952158,0.43880534,0.25474945,0.4735804,0.3286212,0.4164164,0.3697878,0.6839173,0.34980497,0.5080743,0.639229,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04543,2.80874,2.491294,3.9144666,0.24233614,0.8248831,0.40468383,0.41601408,0.43823296,0.9250477,2.4358501,0.81171006,0.6949344,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02911,1.4471773,0.94862413,1.2651093,0.25506207,0.57463473,0.42009556,0.42147338,0.4300356,0.84457153,0.98235786,1.0563126,0.79657996,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03100,1.2874156,0.575134,0.7132167,0.2585559,0.5748408,0.50381577,0.44317853,0.4432075,0.84862494,1.4914154,1.8801745,1.1768559,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01267,0.48136646,0.6800982,0.7967582,2.7670622,0.7801493,0.4733716,1.3963866,0.6305343,0.8720207,0.43596452,0.60216016,0.73861724,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03085,3.4539826,2.477465,0.6592241,0.2583857,0.8422001,0.3999669,0.47702083,0.44169316,1.0287186,0.7772306,0.6930376,0.57450014,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05562,0.509222,0.4355039,0.49776262,0.2506655,0.52438164,0.35531747,0.46511403,0.42054552,0.72796804,2.7802348,0.6937102,0.7334089,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04003,0.5064143,0.45611796,0.44117537,0.24295312,0.5750974,0.34973317,0.45792216,0.4249426,0.7617159,1.542132,0.6831682,0.65360016,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00492,1.7049034,1.8790939,0.7722518,0.23941049,0.87489015,0.425941,0.4353628,0.41530836,1.479449,0.89870614,0.63315654,0.6772755,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05316,0.58035964,0.41196287,0.39113635,0.24770838,0.51495266,0.32613307,0.4926573,0.4327781,0.6789918,0.7841932,0.5630097,0.37252596,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01282,0.92568344,0.4347328,0.38099936,0.2425656,0.5080221,0.35550007,0.4553198,0.41033807,0.7001482,0.7114871,0.44275385,0.46548247,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03967,1.1450771,0.711424,0.70501906,0.24732679,0.6360466,0.35170156,0.4739991,0.41687086,0.8368561,1.5981855,0.7888436,0.41841087,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03992,0.45640156,0.4333039,0.42603934,0.24398766,0.5192332,0.36231554,0.42139986,0.41575605,0.7516855,1.0117693,0.74326974,0.7821945,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01058,1.4384985,0.7745431,0.65489876,0.25934502,0.68603605,0.4100496,0.4862435,0.44425133,1.7555554,0.7927384,0.821842,0.7658184,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05263,0.30691978,0.7142918,0.8707004,6.4540052,0.51902485,0.62632704,0.39175257,0.32688606,0.66683424,0.10690784,0.22636268,0.17332442,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05310,0.6255906,0.4327364,0.47757426,0.24784811,0.48348665,0.3429629,0.4518714,0.42097762,0.6849965,1.1191118,0.6568803,0.5567406,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02934,1.969601,2.274628,0.4680017,0.26742914,0.75542545,0.4044864,0.48351,0.52137697,2.6517537,0.66382784,0.6884914,0.6651888,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00225,0.40443808,0.6890109,0.71843445,2.4656885,0.8304951,0.48439777,1.4519651,0.49554023,0.89108974,0.4616583,0.6126872,0.84718096,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02888,0.896382,1.3870957,1.9884162,0.24887732,0.5700216,0.40022078,0.398773,0.5981756,0.96985734,0.6470464,0.61034137,0.64270383,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04821,2.069319,0.54134804,0.5751402,0.24174254,0.58277327,0.37839246,0.4044689,0.40233877,0.746466,0.8076728,0.6491876,0.72696835,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05037,0.37832934,0.7298494,0.86665195,4.532897,0.80224246,0.53793263,1.4266961,0.42631546,0.7654231,0.2571995,0.3915961,0.49669993,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01780,0.4255392,0.66092503,0.75320596,4.2106385,0.7634532,0.50996524,2.4263628,0.50392485,0.8129487,0.4066779,0.62319976,0.712913,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05120,0.0,0.0,0.0,0.0,0.0,0.34754243,0.0,0.4266169,0.0,0.0,0.0,0.6050131,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00817,2.6434047,0.62888694,0.5540835,0.5112203,4.549899,0.4324958,0.99238133,0.44938266,0.8109968,0.9126104,1.6910481,0.7168693,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05482,0.3721441,0.5773672,0.70096445,6.8535476,0.8521115,0.43401605,0.8078828,0.4363403,0.8305681,0.362004,0.47824115,0.7891375,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03523,0.43670958,0.39049563,0.40515086,0.22639124,0.4413846,0.3229711,0.389297,0.3764217,0.67663914,0.6726912,0.5355381,0.47846004,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05381,0.31807315,0.6887013,0.828205,5.3905582,0.55009454,0.43533856,0.40453258,0.3640857,0.67458177,0.10578926,0.25615555,0.17740367,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00659,0.42266506,0.738479,0.7497302,2.8821304,0.8187587,0.57835436,4.536753,0.5463147,0.8648526,0.425983,0.5919748,0.8259122,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00212,2.4526885,1.4391321,3.0911326,0.24703316,0.8397757,0.40250352,0.4449185,0.41692618,0.86768925,0.62211406,0.49994993,0.5862815,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02523,0.6476453,0.7848222,2.2733152,0.27060094,0.54354614,0.52792776,0.43458986,0.42942947,0.79429495,1.711867,0.6419817,0.76730907,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04180,4.1514254,0.7815231,0.73913395,0.24057195,0.8729947,0.4517189,0.42661315,0.44235536,0.8644444,1.1245245,0.90202403,0.83909863,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02000,3.754827,0.6709345,0.7515502,1.4268695,8.543644,0.47396848,0.8833829,0.46863264,0.82354385,0.566154,0.747828,0.9117764,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05508,0.38675052,0.59297806,0.549012,2.6252427,0.68112826,0.36439317,0.90083736,0.4082075,0.72106284,0.22137268,0.36288676,0.463666,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00715,0.70192075,0.65344113,0.9219373,0.23963341,0.6257391,0.32529166,0.42178926,0.38426295,0.91769964,0.678792,0.67282426,0.43684,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04792,1.5214269,0.49400315,0.56892747,0.24236012,0.5582822,0.3556945,0.46988088,0.41001862,0.771517,1.3854104,0.7415622,0.5643397,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03278,0.81277317,0.4715456,0.45834246,0.23442203,0.5002217,0.35364783,0.43186042,0.37966415,0.762305,1.1354673,0.62231255,0.62659085,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06145,0.32287365,0.5083253,0.727404,2.7596138,0.558617,0.34384897,0.4092676,0.37106672,0.6427831,0.0997476,0.22624986,0.17694743,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05477,1.4201615,0.57397485,0.5320064,0.2513629,0.6733389,0.3726588,0.43194062,0.452196,0.7894233,1.0355468,0.70296395,0.6980309,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03291,0.3966328,0.38590208,0.376564,0.23113936,0.44379494,0.35808596,0.38830906,0.34733775,0.711821,0.47551945,0.35211572,0.587703,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05376,0.35807246,0.72008395,0.8167945,4.4673676,0.93608946,0.4058319,1.4402543,7.2676287,0.8501886,0.33459845,0.473521,0.5827275,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04304,0.40429702,0.46864906,0.44056052,0.23897482,0.5866367,0.35713023,0.5012382,0.3784762,0.7937972,1.2311144,0.67237544,0.5150251,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01898,0.7056866,0.66891056,1.023044,0.29849705,0.574829,0.37802258,0.50538236,0.5149269,0.6933746,1.0014261,0.7393255,0.52397877,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05739,0.3947658,0.51471525,0.53785527,2.2821867,0.60084873,0.382676,1.3778452,0.3909654,0.80060285,0.32224986,0.43851364,0.5634136,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00117,0.6681678,0.52459687,0.6179875,0.2373174,0.52420276,0.32546848,0.43331385,0.40252843,0.71118134,0.7141622,0.45577255,0.46034208,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05460,0.37473452,0.6416655,0.7785958,5.659355,1.0283998,0.40909752,1.3874036,0.56345487,0.8437381,0.33540013,0.4523893,0.64058983,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03212,0.5097831,0.5817962,0.7390706,0.27640793,0.5287496,0.4454086,0.43469456,0.45226824,0.7627934,0.5892745,0.7190996,0.95490724,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00868,0.53589183,0.6183827,1.4556901,0.23691693,0.5298325,0.51064104,0.46855947,0.38665614,0.843686,0.61325467,1.5648489,1.066789,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01847,0.5635179,0.6906847,0.8568083,3.6575496,0.7981654,0.44571862,1.5018697,0.47156566,0.8479597,0.47944343,0.6574473,0.8278447,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05729,0.30874324,0.6855305,0.7021601,2.1091003,0.5803267,0.50132245,0.6212169,0.34674352,0.72533613,0.16834842,0.2773232,0.25943512,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01332,1.1430099,0.5082381,0.51136214,0.28730136,0.69534504,0.3779756,0.47759104,0.4456537,0.7156517,1.5791259,1.384294,0.53775406,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03723,1.6077964,1.4727602,0.67940944,0.25405288,0.86928827,0.38114756,0.44527623,0.4345896,0.91549367,2.1926324,0.86744773,0.5685086,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00655,0.4609895,1.35962,0.7331463,2.6170037,0.8412958,0.98498845,3.0571353,1.71608,0.90614384,0.59934515,0.7807316,0.7801543,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02511,1.7200092,1.0108452,1.4680002,0.25288063,0.57063645,0.38086486,0.41196924,0.4011407,0.8189098,1.0053347,0.7439235,0.5940154,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00431,0.359327,0.475811,0.845938,1.139264,0.5419894,0.38413897,0.41133228,0.42711294,0.6826995,0.11032118,0.37155426,0.18341851,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04456,0.5449251,0.45106307,0.5541703,0.22378483,0.50288504,0.36255288,0.37642846,0.35332024,0.74351454,1.6408387,0.4932314,0.69593215,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01426,0.78922516,1.8519077,3.4363613,0.24661773,0.515392,0.4222156,0.39451,0.3495894,0.89681923,0.30040726,0.3780984,0.44817933,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01867,4.5077515,2.8955436,2.0912247,0.2781202,0.96767753,0.40022817,0.42916247,0.47617126,0.876108,1.432799,1.033544,0.6686429,BM-Her2N75-18
BM-Her2N75-18_scene059_cell06187,0.32261017,0.57885164,0.7433878,6.068105,0.6011067,0.41080517,0.5736601,0.37363142,0.72533095,0.15530966,0.26236877,0.3569363,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02478,1.6626467,1.2138836,1.446939,0.25546384,0.59464675,0.38531065,0.4276114,0.4105277,1.0369449,1.4821335,0.81497407,0.56513137,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05029,0.40467972,0.64805806,0.75663525,2.719369,0.811136,0.45004445,1.6810081,5.421637,0.796566,0.37227732,0.55472744,0.6650026,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05950,0.8387026,0.6017879,0.6714018,0.27446046,0.8383867,0.39601225,0.4719777,0.4529786,0.8790963,1.743025,1.8765525,0.7604118,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01510,0.8247064,0.70831203,1.0505216,0.2760472,0.64442706,0.37799183,0.42391118,0.48088244,0.8116174,2.2023501,0.83062536,0.62492156,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02320,1.3771973,0.95420593,1.6428909,0.2692473,0.7832747,0.40177736,0.40795305,0.48885804,0.93418133,2.8807247,0.8521405,0.5763549,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01390,0.49398953,0.7177328,0.7446095,2.6022654,1.4614592,0.5569281,2.177261,0.5791881,0.850403,0.41958702,0.66246295,0.75325084,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00294,0.6567355,0.4926309,0.45587572,0.23122868,0.53386354,0.32934043,0.45740172,0.538122,0.76477396,0.97427714,0.641056,0.4577209,BM-Her2N75-18
BM-Her2N75-18_scene059_cell05103,0.5753162,0.41094482,0.48412663,0.24436124,0.4785931,0.3331096,0.42567092,0.4044973,0.70857793,1.9659837,0.7242378,0.5830971,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03119,1.1738017,0.5985152,0.7713327,0.26346177,0.58752173,0.4711511,0.45705566,0.44420996,0.87471014,2.0910602,1.8305844,1.1254745,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04527,1.8491973,1.6777598,0.68538016,0.23736946,0.69353634,0.36188623,0.3994436,0.40521526,1.2066971,0.85498583,0.6130139,0.5521353,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03209,0.5518577,0.47555605,0.69214773,0.2575274,0.48819563,0.42929894,0.43999338,0.38093078,0.7606495,0.7903368,0.5485122,1.026645,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03112,4.2517533,1.1765785,1.0625118,0.24680084,1.1579977,0.76543325,0.4013273,0.42848063,0.9999289,1.669912,0.9900722,1.2406592,BM-Her2N75-18
BM-Her2N75-18_scene059_cell00296,8.604275,0.8051596,0.7327862,0.24593362,0.78461134,0.5245428,0.4343422,0.4518727,0.9323475,1.051605,1.0947115,1.3167975,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01477,0.49989057,0.461373,0.46693584,0.24631394,0.51887614,0.38530588,0.412666,0.3956502,0.76177984,0.66604066,0.5510596,0.6215503,BM-Her2N75-18
BM-Her2N75-18_scene059_cell02846,0.6842575,0.34417686,0.3142491,0.24734604,0.5551802,0.27682644,0.38642913,0.33607998,0.6238701,0.09751618,0.31893906,0.33409545,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01340,0.5580768,0.6753856,0.79948854,3.8693926,0.78530234,0.48269334,2.230974,0.4730322,0.8138437,0.45460343,0.6242083,0.7343144,BM-Her2N75-18
BM-Her2N75-18_scene059_cell03030,0.878088,1.1523116,0.6546719,0.28609052,0.7261229,0.41328162,0.52373284,0.5067232,0.90107024,1.256674,0.827466,0.63472384,BM-Her2N75-18
BM-Her2N75-18_scene059_cell01009,0.41245285,0.77470124,0.74513596,2.1102176,0.8382168,0.5261994,1.8051362,0.601173,0.86722755,0.4301603,0.6349066,0.77928674,BM-Her2N75-18
BM-Her2N75-18_scene059_cell04484,0.43289584,0.4725407,0.4550003,0.27176955,0.621378,0.3683578,0.5002853,0.381761,0.8003487,1.5620106,1.1451292,0.49874732,BM-Her2N75-18
