,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell00265,0.42558310897804663,0.4579538393609111,0.34942610227852067,0.283804346316031,0.314139727066854,0.3531426097858119,0.507951724785824,0.3491732633617245,0.7504905239587234,0.34389504794613296,0.4333023409410567,0.4581464459703934,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08059,2.2078640842150943,0.5152839832716067,0.5543182107839639,0.17729245980185793,0.30728297035091146,0.3238040542133721,0.28788201538129804,0.3230886631381667,0.7329411834107638,0.9223242232795856,0.5901159327022258,0.49862660883835164,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00925,0.39021319796135023,0.5288380342323362,0.5412689430931177,0.4493631654657325,0.35294821022163486,2.629067825519503,1.1507273754129859,0.9790685964776168,0.8362798553235044,0.4684752948083513,0.5418653306416837,0.6907964892906014,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04540,0.8553892858362908,0.5154938992899974,0.4915800035095525,0.17750368926377735,0.33496545466842775,0.4074420486767245,0.31960078878411646,0.3575859417027721,0.79125435341287,0.4596938728909016,0.7670062911559028,0.6140044286010528,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04760,0.48775899307067955,0.49984660127263975,0.46749494903195726,0.6142015182144855,0.34196644239183843,1.8407314852058572,1.2643596084155364,0.34643711992114096,0.7732107887530706,0.31660744431143634,0.5448737688404862,0.5356005218052828,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04346,0.5768945717846607,0.5097349495349378,0.7204504640470811,0.17415250081021727,0.3362219501386746,0.4348668230844914,0.31092545924958137,0.372829919381154,0.8166851093024248,1.1457503602342958,0.6927033854910046,0.7409925076835044,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00212,0.38975316343734834,0.5560001297914046,0.5072519731715299,1.1596641200763447,0.38970757240537857,1.3173181308296762,1.227809950854378,0.37903244436950234,0.8179295072463473,0.3609101126730087,0.4949150594442817,0.5329117531442676,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01551,0.7404614972830232,0.7085903664144712,1.0610792140716994,0.17210013429078996,0.2932208556482929,0.38744054096673686,0.26921014776785807,0.35054029096343925,0.8029659028576845,0.5160648947300215,1.7167123138391673,0.5852280809430453,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00781,0.4229641658632006,0.5814905551878559,0.7142625858064394,1.1391119719449199,0.35127994253552336,1.264485011330391,1.7455432310205854,0.3673954050249809,0.8402498848573277,0.49633576928540296,0.5607149237584352,0.611672631028986,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03850,0.5615378183078763,0.608085669083767,0.7234358295908783,0.6911528441324102,0.36302367495128457,0.9257891709016035,1.1901207627665855,0.3939114718958282,0.8539715576269953,0.6286678634029566,0.9182842064134014,0.8175312090392189,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02319,0.3975808201172585,0.537906057255368,0.5184570733261766,0.9604453430950998,0.33741020034689057,1.5320003662723574,1.5005341054260244,0.3433694688323375,0.7625644861498135,0.3035242886092221,0.48218314838103293,0.5287666044717021,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02157,1.1958232437352319,0.5901299734197011,0.6424936765486726,0.18960496893081713,0.34822316113440444,0.4835954498134149,0.33133795320844994,0.44864389132154237,0.8624629773339664,0.7315926161587196,1.0736388218600104,0.8177851983790477,BM-Her2N75-15
