,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell04101,0.24075850721661754,0.6097957325971021,0.5825720716534444,0.6200423706275051,1.0576103638408711,0.5118239635413611,1.0205491514147051,0.7921116167471365,1.0732482233061476,0.4062215328768374,0.8174024534039396,0.5260593267193567,0.525654583078143,0.5699155569496793,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04602,0.23853345234774556,0.5942283055729274,0.5265528231860461,0.5616304598027494,1.7599202384497383,0.5679825271196188,1.5318102964451865,0.5192094626754162,1.1632917396422824,0.3885613645364956,0.7522597171309738,0.37377014304386685,0.40105394285191864,0.44813328380968587,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01216,0.32128072161517607,0.6696256974017316,0.41684995524332874,0.3305322366373402,0.23970168096366978,0.41386909949479866,0.11696168068918238,0.3516420440717307,0.33123409706660395,0.33619765593660217,0.6792644591349785,0.4409812431059664,0.3919258742085515,0.406681678858508,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01704,0.2983947027851374,0.639231262031444,0.6139584442103073,0.61644630537051,1.025602907747832,0.5285961537835409,0.8879484047772489,1.3340568040649112,0.5643476998095714,0.526110534766235,0.8680043807475799,0.6372359266239446,0.5607799787101005,1.0781094541180154,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01524,0.2890722460705602,0.5710216678378672,0.5051045814715992,0.40775766628300913,0.23237774383430568,0.4485630032441755,0.11550190842220276,0.35960681246106085,0.3565361269183442,0.355505931831366,0.7700071197824461,0.6284537117299241,0.6186334297108396,0.6720363665044727,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03335,0.25565108252623436,0.5707050005010826,0.5663066345228464,0.4849126651057147,0.243511001939065,0.4340492850879612,0.17225011783033975,0.40716085148273057,0.3171942075960808,0.3440596936241199,0.8315479529004769,1.4661892087235688,0.6560561133390392,0.7176024596246329,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03422,0.2656501943092564,0.5452198675208741,0.5747582341905808,0.6221566780956787,1.1657444418274658,0.510174132545171,1.3436653798726832,0.8200023046580024,0.9588230628425715,0.3879507003280093,0.8541016317317379,0.6283871373279658,0.5282426856291561,0.7687170262766753,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01749,0.2972727190356262,0.6625649829078682,0.6514718941891917,0.7244865689615346,0.9227445615569939,0.5978407455656186,1.0227773011302783,0.5063258722622779,0.6501575770242687,0.33646145864009624,0.8357468188119554,0.9134506014101366,0.49542695250369995,0.8909427464818794,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04856,0.24465982789654175,0.5801909501808205,0.594780611973163,0.627300676080435,2.351378485552379,0.5571294901607012,2.512437665438839,0.8207442953623455,1.2997769732490263,0.4141756314661716,0.813171023944915,0.5307917759476852,0.4804600621614651,0.6484909481748978,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00706,0.2251400480690683,0.48191101879013504,0.44533173571948453,0.4802257160717087,0.20512110528772595,0.40205260158518175,0.11294519431687189,0.41552324525525597,0.3266366813611699,0.31181644572833866,0.7880710476612368,1.137874634266381,4.646499562128856,0.9420447707888174,BM-Her2N75-15
