,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-62_scene08_cell3248,1635.8105,198.85497,1646.0818,1064.8237,18.740532,114.93996,347.2174,1019.8741,135.59631,290.59717,138.54024,155.81665,36.405,71.69532,127.891045,2007.5167,132.64069,1499.3468,1829.2865,3570.4248,561.76105,478.13974,1131.1659,170.47122,63.58997,JE-TMA-62
JE-TMA-62_scene08_cell3863,1502.0815,44.802032,1675.3999,1112.798,21.154497,121.30021,354.05142,1038.4806,64.97996,243.55495,129.86816,126.00704,38.29257,7.2381816,83.687294,1312.4353,96.42409,1262.6346,1765.7485,3714.275,472.34607,1900.1465,1825.9534,264.01288,42.192593,JE-TMA-62
JE-TMA-62_scene08_cell4392,978.7363,-73.64453,1592.8334,1073.0355,18.229084,108.67042,358.65628,1030.399,-19.175013,190.2779,123.96346,50.20621,36.405,27.508282,80.64573,892.4864,106.754616,406.87842,1014.04333,4746.166,370.21097,2548.7908,1524.4823,272.26837,71.171616,JE-TMA-62
JE-TMA-62_scene08_cell3957,880.26056,-109.6773,1678.584,1142.6406,15.039234,113.96859,388.32578,1039.3608,2.4265933,179.884,120.5803,51.76204,36.666264,-0.8432961,80.864235,860.44543,101.90801,548.6577,1000.9419,2990.8982,507.01627,1808.5981,2657.3865,200.06229,34.804955,JE-TMA-62
JE-TMA-62_scene08_cell1352,4527.2065,705.7366,1528.847,1101.5066,73.23404,171.6706,374.77713,1042.6342,174.5046,346.94144,269.37784,76.486855,36.772934,169.97711,80.51989,4435.2725,136.65631,7404.1484,2068.3926,1293.091,1136.869,455.71133,2222.608,444.49564,86.64863,JE-TMA-62
JE-TMA-62_scene08_cell1319,8753.778,313.15115,1638.6439,1132.1848,83.3525,235.2844,409.6376,1058.0704,374.9323,334.19324,209.28943,89.22576,39.014534,161.14186,81.149666,2654.391,163.1944,3127.1614,6486.1523,2921.2722,1175.3516,624.00464,1960.3969,2081.7952,119.52073,JE-TMA-62
JE-TMA-62_scene08_cell2203,2034.566,349.99194,1576.8854,1093.5986,22.711843,109.78438,342.50543,1038.164,256.372,267.66223,141.46904,127.73855,36.82523,111.68523,80.51989,2838.3093,113.59372,4328.8564,2024.0168,2511.4346,1050.8446,413.87534,2388.0117,297.32486,85.54931,JE-TMA-62
JE-TMA-62_scene08_cell1454,1643.078,495.32184,1441.9749,1057.2955,38.50584,135.2911,318.07272,1032.0975,109.743256,454.827,204.85712,60.061543,36.405,74.90875,80.82343,994.5335,114.99451,1410.7227,1475.7036,2546.057,917.0009,3121.2056,2088.1152,253.18494,70.016136,JE-TMA-62
JE-TMA-62_scene08_cell2775,1824.1007,365.8378,1636.3945,1106.5935,40.893673,173.90118,378.2562,1062.2754,335.9318,659.884,210.279,319.12924,39.020798,109.86265,86.00903,4332.1455,123.39358,3447.5703,2108.3635,6332.925,421.9498,1573.2305,2209.7124,352.5721,109.475746,JE-TMA-62
JE-TMA-62_scene08_cell5610,2662.2227,299.23865,1730.5651,1102.4435,14.558042,130.26425,379.38358,1061.16,128.19173,372.72235,244.35902,301.07806,38.96001,88.79566,83.28427,5204.4043,117.228935,2648.2842,2221.9944,6047.9497,436.9087,1357.8768,1554.2897,193.31787,83.45135,JE-TMA-62
