,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-43_scene01_cell10063,0.4166602,7.161528,2.8869529,2.4493434,2.6663668,56.60692,2.0983374,2.3649359,3.3827884,6.441018,6.1359935,11.131839,3.011847,1.2175305,1.2324482,0.41456133,1.2950748,0.26220608,0.54499,0.50974107,3.109169,0.77520096,0.54762197,1.6819988,JE-TMA-43
JE-TMA-43_scene01_cell6824,0.5194268,2.4894207,6.089338,1.6100025,1.715224,18.519066,0.97122395,2.0785735,2.8456783,18.161055,26.560053,8.947481,7.914195,2.0713134,1.2193285,0.42848977,1.2644405,0.2654947,0.5587512,0.369336,1.5172895,0.7979603,1.210205,1.1881859,JE-TMA-43
JE-TMA-43_scene01_cell2514,0.443149,0.6182046,7.4355893,1.0965626,2.0345058,2.7951403,0.7895105,1.6719638,1.806784,6.2491503,2.23053,2.056776,25.90707,0.88378614,0.83255154,0.44015464,1.2240664,0.23614891,0.6275152,0.6003437,7.2080855,0.8988325,7.3671427,1.3156928,JE-TMA-43
JE-TMA-43_scene01_cell3189,0.471854,4.3751984,4.8819337,1.2058767,90.64163,3.381273,1.3688785,1.4466839,1.6023364,3.803024,1.647129,1.4418576,26.304068,0.73347,0.7713539,0.41866788,1.0151212,0.16910711,0.5147299,0.44543365,0.2014657,0.8282355,0.52845526,1.2154154,JE-TMA-43
JE-TMA-43_scene01_cell966,0.44073105,2.9994142,2.8288527,1.5582008,3.8212764,21.01979,1.3802973,1.7199689,2.88128,4.2069006,1.6024863,6.872417,46.50303,1.721657,1.1758814,0.42490217,1.1916052,0.24826542,1.3637645,0.45943752,0.36777467,1.0021029,0.7021407,1.1469488,JE-TMA-43
JE-TMA-43_scene01_cell7884,0.40820867,5.117397,1.7624459,3.9199677,8.37112,60.418453,1.914484,2.5427501,2.302711,154.38637,2.335981,3.4152317,3.5921736,0.7108189,1.0457032,0.41062358,1.3819457,0.2993737,0.54820925,0.32147062,0.2001674,0.78887415,0.49919826,1.4826751,JE-TMA-43
JE-TMA-43_scene01_cell11455,0.45647916,2.753611,3.615725,1.189472,2.2734048,8.105463,1.2748785,1.6893523,1.551999,5.9924264,3.8812582,2.3119738,2.8328657,1.0416229,1.0520793,0.4342305,0.99748844,0.20169869,0.57016426,0.6095907,5.5168557,0.7501081,0.81181973,1.1270081,JE-TMA-43
JE-TMA-43_scene01_cell4928,0.39806786,4.368658,4.4477744,2.2134051,2.6919806,53.26483,1.9336348,2.3032908,18.515343,7.184112,2.870622,2.4598541,12.659375,0.7685984,0.78292936,0.4067377,1.2137796,0.28614086,0.5379134,0.5362946,0.4872994,0.8776257,0.6286964,1.4400418,JE-TMA-43
JE-TMA-43_scene01_cell4128,0.5035458,5.501565,4.809084,1.2838583,3.8262815,6.5945344,1.1503438,1.3849916,2.850818,6.6863036,1.8397988,3.2643583,410.71182,1.7201403,1.2639122,0.4207221,1.1974667,0.24307981,0.5843941,0.85223335,0.5843573,0.9870557,0.6934658,1.4150745,JE-TMA-43
JE-TMA-43_scene01_cell4878,0.47764167,3.6967819,2.8856134,1.4071064,6.8937235,17.413284,1.3036951,1.5174617,5.229717,10.253719,1.7127962,2.1146042,68.17684,0.99571264,0.963695,0.40726665,1.30687,0.27393618,0.5246711,0.6841539,0.5989653,0.75410616,1.0376025,1.3807472,JE-TMA-43
JE-TMA-43_scene01_cell9560,0.45997688,3.9227853,6.6143537,1.2096016,10.657117,1.7553071,1.43499,1.7938738,2.6031287,7.1930475,1.442364,10.2759695,0.0,2.2467027,1.5311122,0.4431502,1.4575039,0.257257,0.5673898,0.4586216,0.3049225,0.7921553,0.74982226,1.3617141,JE-TMA-43
JE-TMA-43_scene01_cell11129,0.3944319,6.482727,3.1874561,1.3921965,2.6851354,10.265465,1.0217235,1.3010535,0.9956519,3.8700874,1.2068017,3.6356733,1.6422598,2.7349584,1.3346041,0.41616458,1.2954842,0.1747328,0.51673454,0.6685097,0.33298817,0.74505603,0.43909764,1.4450723,JE-TMA-43
JE-TMA-43_scene01_cell2112,0.42859015,6.5469923,5.3694525,1.1181622,13.492583,1.7946932,2.244269,1.6624037,4.476099,3.0986872,1.2119962,2.2158704,1.5534626,0.9052841,0.7403654,0.42602164,1.1531959,0.26765266,0.582433,0.45914474,0.4254106,1.2534577,0.69041926,1.2784607,JE-TMA-43
JE-TMA-43_scene01_cell11839,0.45476308,12.04257,2.6168623,1.7914736,2.0226314,17.151737,1.4065609,1.5252832,2.3969998,25.934301,2.3298244,7.8217406,17.367496,3.0138385,1.8091617,0.4261379,1.6841339,0.26638383,0.58289254,0.61345685,0.71350324,1.4682609,0.9436011,1.4923418,JE-TMA-43
JE-TMA-43_scene01_cell915,0.5185557,0.5428428,7.552942,1.1384888,5.170526,3.77501,0.80531317,1.7591293,2.728132,5.8294077,2.0306094,1.1770923,0.49964446,0.9358384,0.6717848,0.43965366,1.1207316,0.21356054,0.6454483,0.42600718,5.1129313,0.83031327,5.2069206,1.2229922,JE-TMA-43
JE-TMA-43_scene01_cell12492,0.784514,4.9398847,3.8136652,1.5978671,1.3696818,15.021824,1.4725935,1.510909,3.4222631,9.336093,1.1756887,8.253185,1.167484,27.542423,19.387665,1.204994,40.78617,0.47896752,3.8673327,1.4409331,0.62033075,1.0029838,1.5338875,2.466596,JE-TMA-43
JE-TMA-43_scene01_cell4320,0.46943265,2.1495688,3.4581418,1.3620449,3.3927379,8.196717,0.87051976,1.344099,1.4675514,10.361409,2.3689167,2.2979364,78.88337,0.81663305,0.71943617,0.43976885,0.5937901,0.24913082,0.5865163,0.7690611,17.24192,0.7537961,3.8575423,1.2928543,JE-TMA-43
JE-TMA-43_scene01_cell5977,0.48747918,2.296117,6.2871304,1.2939497,7.4355273,7.734836,1.5553057,1.940102,4.2754717,11.239304,1.8090365,6.5736933,10.994815,1.3000333,1.0932378,0.41483626,1.264122,0.28157854,0.5473015,0.5285919,0.34138873,0.75508624,0.6094691,1.3792106,JE-TMA-43
JE-TMA-43_scene01_cell1815,0.4743372,3.8962846,5.9964,1.3549668,5.029603,25.645166,1.5212353,1.9915679,1.9584323,4.6998334,3.848952,1.6736039,34.093998,1.0984044,0.97553277,0.4124398,1.1355971,0.18402663,0.6242169,0.36800262,0.2782149,0.8061176,0.51805717,1.2193756,JE-TMA-43
JE-TMA-43_scene01_cell2848,0.40459478,1.3125674,3.7955937,1.6754869,2.2055745,24.083569,1.687293,1.6879395,4.1986113,8.087518,7.330639,1.810619,95.298706,1.1376252,0.9696619,0.41979828,1.1798086,0.23283838,0.5580053,0.5279396,0.30134666,0.97243434,0.50106287,1.3475232,JE-TMA-43
JE-TMA-43_scene01_cell6310,0.4250683,13.359807,3.2104108,1.4394559,6.2627163,17.152077,1.5415245,1.3897922,32.105095,30.620186,3.4674726,1.9124767,218.10954,0.81392074,0.96948093,0.41134986,0.9505098,0.26031157,0.55200654,0.46518317,0.6627838,1.4323949,0.52961123,1.0711032,JE-TMA-43
JE-TMA-43_scene01_cell8510,0.48751757,3.7276883,4.389019,2.032164,5.7101665,38.168804,1.9289333,2.2653654,2.3268616,16.01753,5.03144,2.5199776,161.87679,1.1220402,0.9529391,0.4077976,1.3192981,0.24372233,0.53164434,0.31490055,0.28798738,0.80160373,0.58815616,1.1962898,JE-TMA-43
JE-TMA-43_scene01_cell6983,0.46670786,9.904015,2.9791656,2.0952966,14.436335,18.026978,1.6294336,1.851644,6.7143316,172.67882,3.3252158,5.938923,763.2927,0.8315387,1.2172567,0.40057924,1.28926,0.31408212,0.5454036,0.605636,0.43726996,0.91626287,0.5313316,1.2854655,JE-TMA-43
JE-TMA-43_scene01_cell423,0.48109528,0.49711233,8.439034,1.0537779,3.7051783,3.499619,0.75763434,1.7487035,3.6838553,7.594473,2.6728888,1.0761012,14.692655,0.9142511,1.138501,0.4275434,1.0837338,0.302369,0.7669792,0.59898436,11.904466,1.0293226,12.698175,1.1700801,JE-TMA-43
JE-TMA-43_scene01_cell7347,0.4091343,5.627653,1.5578604,1.2950727,24.27316,14.197209,1.4789509,1.5983899,4.1294417,29.068686,1.0959682,1.6282153,90.981575,1.2637696,1.0637735,0.4210322,1.0083426,0.21979718,0.5883923,0.44382656,0.40549952,1.1935025,0.6272125,1.163712,JE-TMA-43
JE-TMA-43_scene01_cell4044,0.48610994,2.7684784,3.3527493,1.8522251,3.949787,23.316427,1.409587,1.663775,2.3311281,11.593373,3.0605757,3.925168,207.5972,1.9374706,1.0379888,0.41593206,1.2285086,0.21661739,0.5585084,0.67380375,0.9889179,0.74629784,0.69090575,1.199804,JE-TMA-43
JE-TMA-43_scene01_cell12053,0.41714242,4.1243887,3.6091232,1.1565771,3.7485147,1.5247322,1.1012063,1.6438622,1.432019,8.10367,0.5567417,4.599776,0.6887668,1.740346,1.4823425,0.46257088,1.4278916,0.22716247,0.55433106,0.33864167,1.7896098,0.83114576,0.5576795,1.6120719,JE-TMA-43
JE-TMA-43_scene01_cell8635,0.4342396,3.8301377,1.462558,2.7954385,2.3546584,58.56714,2.2277365,2.4694679,1.9848012,15.268975,3.9937115,1.9463868,0.20294237,0.82438076,0.8071076,0.41033477,1.2768508,0.26499534,0.54926527,0.3118248,0.60123897,0.8069708,0.4717637,1.4365957,JE-TMA-43
JE-TMA-43_scene01_cell9369,0.40860045,4.856067,1.8729472,2.7033203,4.3139324,38.34855,1.4571635,1.7695125,12.590177,14.153121,3.4634795,2.0238132,13.069223,0.8382678,0.9787988,0.44071814,1.1978962,0.23602258,0.5487481,0.29680642,0.49660787,0.81068933,0.66617495,1.5454227,JE-TMA-43
JE-TMA-43_scene01_cell5084,0.49730003,4.4237537,2.871174,1.2395293,32.332813,3.7595804,3.1376994,1.4793422,4.08329,7.504993,1.9224014,5.7385263,145.68776,2.4825573,1.0813605,0.4380329,1.0658414,0.30658033,0.6476321,0.8189304,0.37338522,1.0859263,0.7011663,1.3346993,JE-TMA-43
JE-TMA-43_scene01_cell522,0.4522247,1.3190813,5.8606787,1.1027659,4.190028,3.5518975,0.90173167,1.482949,2.1026912,5.022375,2.0811396,1.3919142,1.2104063,0.9149612,0.94368935,0.41553944,1.0663394,0.21110587,0.7501922,0.40674108,2.3120944,0.8699939,2.1129167,1.1917187,JE-TMA-43
JE-TMA-43_scene01_cell10915,0.6747214,1.867605,4.403708,1.1761876,3.831848,1.9516639,1.136314,1.4939717,2.9466877,8.121665,1.6067195,8.821881,4.0683103,45.349792,17.574764,0.47409517,50.41274,0.31873274,2.8799653,0.89506364,0.6425895,0.91510886,1.1703577,2.1199977,JE-TMA-43
JE-TMA-43_scene01_cell1755,0.5062265,5.408375,3.1699464,1.5539945,2.453896,29.888557,1.3921815,1.944897,2.8940036,11.858234,4.9776874,5.6235294,27.822216,1.5641025,1.1606996,0.42300728,1.2126582,0.21717165,0.9924191,0.5832586,0.32369214,0.81485355,0.59345424,1.1682246,JE-TMA-43
JE-TMA-43_scene01_cell4773,0.40730256,4.7921968,1.7516614,1.1341021,30.148573,6.6528525,1.8210347,1.2556472,11.38509,3.8807485,1.5346636,4.2200236,56.407654,2.5944896,1.1027279,0.41639945,0.84233075,0.22565034,0.54516494,0.56744766,0.40325665,0.9226984,0.4322741,1.1177024,JE-TMA-43
JE-TMA-43_scene01_cell9040,0.3997196,8.624451,1.7063599,2.8181496,20.433651,35.65314,1.691709,2.231169,2.4628816,233.65765,3.1096036,3.207977,3.4142592,0.8681012,0.98401314,0.41835016,1.1970043,0.24840046,0.55821127,0.3175986,0.36297938,0.80077016,0.50461996,1.5281754,JE-TMA-43
JE-TMA-43_scene01_cell9942,0.43303218,4.5077076,2.124215,1.4162141,107.76263,12.045237,3.0991209,1.4926343,3.6522224,7.5903773,3.1442552,4.4947867,3.919411,3.6621716,1.917033,0.46214166,2.1634433,0.30801716,0.6181432,0.52636206,0.37324616,1.1519899,0.8201191,1.5156236,JE-TMA-43
JE-TMA-43_scene01_cell8739,0.50655854,2.248456,8.527064,1.2109445,7.8853326,4.6987944,1.8157804,1.9302818,3.7299843,11.581418,1.5291582,2.465333,44.010998,1.3642482,0.8916703,0.41042534,1.2731624,0.22868533,0.5778581,0.43594193,0.27928895,0.75955266,0.587657,1.3849694,JE-TMA-43
JE-TMA-43_scene01_cell8534,0.4914317,8.805719,1.9484966,3.3491864,11.346246,63.354916,3.191603,2.3114376,4.5186167,79.98031,4.212289,4.298753,6.0686126,0.87643594,1.2195216,0.43288985,1.3983377,0.28811255,0.60174185,0.4506389,0.34315085,0.82754135,0.6179878,1.4045463,JE-TMA-43
JE-TMA-43_scene01_cell6773,0.40961266,7.4841886,1.9251219,2.4613135,7.2908998,38.33618,1.5387838,1.8940005,4.9420037,7.5121036,0.64747804,4.631419,209.57321,0.83825207,0.83287114,0.4065576,1.2817336,0.21946864,0.5526723,0.27808642,0.44052422,0.77455646,0.37251207,1.2797685,JE-TMA-43
JE-TMA-43_scene01_cell8855,0.3911606,8.846807,1.553035,3.59365,8.642526,58.709034,1.7750413,2.3797293,2.4037092,56.602577,2.4227643,4.2460933,0.81194955,0.84509295,0.98639864,0.41533244,1.2128111,0.29223827,0.5764008,0.4591384,0.20671579,0.81361276,0.44311202,1.4960681,JE-TMA-43
JE-TMA-43_scene01_cell5999,0.52953815,2.8683991,3.6319044,1.6877068,18.190252,22.402119,1.855249,1.7154932,8.540903,11.547364,13.547545,5.5556154,26.424885,2.3538628,1.1392927,0.426477,1.2177706,0.2784095,0.55940306,0.50561726,0.5450221,0.77680033,0.885627,1.2426252,JE-TMA-43
JE-TMA-43_scene01_cell12902,0.46461442,4.693075,5.1482,1.3102292,13.068673,2.1670928,1.4903893,2.2513785,1.68407,10.56769,2.1164691,4.958204,21.569712,2.0527623,2.2893379,0.47919327,1.6786534,0.25490883,0.6229498,0.4263127,0.3650774,0.89156646,0.6188604,1.7068087,JE-TMA-43
JE-TMA-43_scene01_cell9175,0.40072128,9.211256,1.5769929,2.3739898,5.3438683,29.652296,1.3490947,1.8280013,2.1853673,132.67372,3.5742269,1.9173936,3.07607,0.8024818,0.9329959,0.4139574,1.1906759,0.2258354,0.5530665,0.4158724,0.18576172,0.84993804,0.45378962,1.5733689,JE-TMA-43
JE-TMA-43_scene01_cell5769,0.474357,2.9584107,4.434694,2.245488,4.142938,46.425716,1.5604172,2.1325657,2.165473,40.79021,3.4073763,2.091732,40.23452,0.8838713,0.8880677,0.4123263,1.2988838,0.24503109,0.53018063,0.4342188,13.106515,0.8069042,3.3346865,1.2753712,JE-TMA-43
JE-TMA-43_scene01_cell7618,0.41741988,5.0905895,3.0518231,1.7640396,17.63136,18.49517,1.7525945,1.3847486,4.3050113,47.780476,0.7907139,1.9958991,205.03693,0.9035884,0.91910833,0.40460607,1.1450355,0.23662335,0.63824755,0.303644,0.24527465,0.73477906,0.42412093,1.2636602,JE-TMA-43
JE-TMA-43_scene01_cell3789,0.4375616,0.7153055,7.3939104,1.1429299,1.1414752,4.2046833,0.8509474,1.8514569,2.1627283,5.349618,2.4292834,1.9309853,1.3970859,0.8315248,0.68311477,0.4170045,1.1942443,0.26902732,0.5908309,0.6028068,8.1952305,0.85216194,5.038554,1.248594,JE-TMA-43
JE-TMA-43_scene01_cell3896,0.5204774,3.5853195,1.5612503,1.2255896,23.371525,3.6224294,2.8380997,1.1877798,3.681212,7.5255933,1.4901146,15.615106,7.963639,21.709888,9.581992,1.0453373,16.421446,0.26050642,0.95904654,1.1495106,0.425729,1.2880026,0.9476483,1.3854736,JE-TMA-43
JE-TMA-43_scene01_cell3837,0.23142293,13.088823,2.053026,1.5863256,43.134727,17.896288,2.6902726,1.7302241,10.372429,76.87821,5.733654,10.832621,4389.398,2.9312031,1.9547495,0.42360216,2.1460285,0.4250742,0.56572044,0.11981307,0.35052705,1.4768282,0.013323689,2.112921,JE-TMA-43
JE-TMA-43_scene01_cell5134,0.4604112,2.693503,3.1381555,1.41926,20.431137,17.524996,1.6895818,1.541649,60.773445,18.024382,2.4182858,5.4257154,59.89782,2.5998452,0.8549849,0.44691727,1.0725127,0.29380712,0.61706835,0.6078357,0.40130556,1.0824555,0.68227255,1.2124865,JE-TMA-43
JE-TMA-43_scene01_cell10290,0.63406086,1.3362418,2.6448708,1.223321,2.7993367,10.066654,1.3355931,1.248714,3.56722,11.802758,2.3770578,6.971684,0.0,48.640602,17.214228,1.4107858,61.84554,0.48407355,3.206529,1.4377856,13.994972,1.5571829,3.8824737,2.8677826,JE-TMA-43
JE-TMA-43_scene01_cell128,0.4657111,1.0801288,6.39667,1.1715462,1.9278312,11.415127,0.80190253,1.7019112,9.175084,5.912777,7.6086283,0.8742735,0.74151015,1.0409315,1.0050385,0.42153755,1.0884684,0.22863895,1.1558555,0.5528095,10.367848,0.90636325,2.523068,1.0854136,JE-TMA-43
JE-TMA-43_scene01_cell8839,0.4628756,11.634057,2.2576127,2.6086905,8.962151,20.510084,1.2801694,1.9349146,2.4278913,84.999374,1.0501701,12.729322,33.30253,0.92428416,1.0539191,0.45115325,1.1564758,0.2832319,0.61104554,0.26910725,0.25673792,0.9170984,0.48792496,1.5762515,JE-TMA-43
JE-TMA-43_scene01_cell9231,0.38573384,6.525293,1.6554618,3.9928207,14.170922,54.2746,3.8265355,2.3306158,2.1369371,220.24629,3.9201236,2.603696,1.3966227,0.7470001,1.0084798,0.42865282,1.2637426,0.285878,0.55757314,0.4145678,0.28658116,0.8908178,0.4270143,1.6012609,JE-TMA-43
JE-TMA-43_scene01_cell11631,0.39693183,10.438248,1.8724201,2.287445,6.428467,26.160803,1.5022513,1.658783,2.3282163,18.475935,1.2959921,1.7723403,186.743,1.2866368,1.1179873,0.4288665,1.3073337,0.22809367,0.55706286,0.54569876,0.36888272,1.0130848,0.510138,1.6154425,JE-TMA-43
JE-TMA-43_scene01_cell599,0.40627205,3.6689885,2.7637956,1.5629425,23.361973,15.839356,1.138865,1.6079557,2.773356,1.4824499,0.93318415,1.7290891,36.86451,1.5540757,0.8615982,0.4263948,0.9984533,0.24671648,1.167129,0.45143905,0.47053495,0.9969412,0.6258325,1.0300342,JE-TMA-43
JE-TMA-43_scene01_cell2242,0.47631308,5.8333344,4.8729186,1.3293889,9.489084,11.037563,1.822682,1.918162,1.9451536,9.750551,1.4807043,1.6715664,6.858969,0.88597184,1.7472125,0.42977417,1.1515026,0.22623879,0.5677272,0.5110378,0.39505756,1.1844406,0.68547314,1.3622702,JE-TMA-43
JE-TMA-43_scene01_cell7375,0.43366277,8.8242655,4.7844687,1.7656713,2.0032723,23.870783,1.5023805,1.586074,2.4563828,11.82883,2.103493,5.540416,323.1785,0.94989175,1.0555122,0.4072746,1.2177507,0.26198664,0.52374226,0.37024373,19.83911,0.78173906,2.271464,1.2996304,JE-TMA-43
JE-TMA-43_scene01_cell9246,0.4554913,5.8771315,5.282201,1.2314022,6.490211,7.1031227,1.4375966,1.9200319,8.663622,10.54804,4.078794,5.127537,1.3448958,1.994546,1.3281068,0.4252225,1.2108345,0.24613075,0.55148864,0.5007761,0.3043606,0.8488049,0.8895283,1.3406307,JE-TMA-43
JE-TMA-43_scene01_cell8286,0.41458413,8.031421,1.4150069,2.5943,6.600251,40.03521,1.6155057,1.7787329,1.3247646,8.430891,1.2881304,1.876932,1.8588382,0.7926435,0.8668592,0.4045297,1.157373,0.20927984,0.55440396,0.27198485,0.22473164,0.7586955,0.30012962,1.3934293,JE-TMA-43
JE-TMA-43_scene01_cell8085,1.0713698,2.1934218,8.460847,1.2090446,2.9273806,5.852906,1.0166888,1.9651123,5.0620904,16.675272,2.2696173,5.224797,4.8573446,1.8678555,1.4815868,0.42707166,1.5700704,0.2610965,2.6756556,3.5415535,15.954991,0.7978288,8.999464,1.4727923,JE-TMA-43
JE-TMA-43_scene01_cell9728,0.35822257,4.633637,1.253642,1.2791034,1.077545,6.6226506,0.8542275,1.2811555,2.7400734,2.9534764,1.3566004,2.7361479,46.81912,0.96590364,1.2890232,0.43458638,1.2748003,0.21945724,0.547663,0.16596709,0.24117741,0.7892146,0.33636048,1.4816874,JE-TMA-43
JE-TMA-43_scene01_cell8017,0.41195166,1.9474036,0.98129594,1.6498603,3.9256995,11.077588,0.7756211,1.2993112,1.0106109,5.587456,0.4184335,2.2024477,6.912765,0.9573653,1.1803662,0.40485248,1.1723812,0.14973004,0.51086116,0.20432507,0.15754063,0.6991645,0.39591745,1.1589981,JE-TMA-43
JE-TMA-43_scene01_cell9650,0.35699788,10.037132,1.6632595,1.6046996,22.19914,8.601193,1.2785462,1.4664216,2.3249922,39.808453,1.218217,7.210514,1297.1599,0.94239545,1.3193425,0.46792957,1.0885738,0.23097982,0.6163613,0.30348602,0.31949767,0.8687583,0.34265715,1.7898201,JE-TMA-43
JE-TMA-43_scene01_cell2405,0.5633413,5.3259363,5.476185,1.228698,4.8339295,7.1656365,1.903122,1.7490529,3.916943,14.648822,2.9256225,2.6018143,15.271016,0.97786325,1.0288535,0.41685364,1.118485,0.26629645,0.57221663,0.50993145,0.2804136,0.86488307,0.6073554,1.3831222,JE-TMA-43
JE-TMA-43_scene01_cell11956,0.6532462,2.1303232,2.633659,1.4162835,2.467994,13.857639,1.3746687,1.4737356,3.5943854,8.926145,1.7029934,17.5451,0.0,58.540363,24.60926,0.98715997,61.359993,0.8420811,3.3985486,1.5347518,10.709897,1.5110164,4.925151,3.3082445,JE-TMA-43
JE-TMA-43_scene01_cell3749,0.37530875,9.790577,2.5038688,1.3053745,120.8657,11.970577,2.718187,1.5134561,5.5274305,12.928231,2.3479204,9.264472,3.7346725,3.248347,1.7257282,0.42951864,2.2122107,0.3461865,0.6552334,0.67578435,0.33615738,1.6070511,0.6371882,1.6337348,JE-TMA-43
JE-TMA-43_scene01_cell8343,0.5031924,3.2441132,8.049042,1.3332762,7.7181673,7.9930477,1.2721525,2.1314628,2.6838782,10.447512,1.8473935,3.789871,7.3876524,1.4976852,1.133699,0.41292286,1.36827,0.2479361,0.55346566,0.24708365,0.34077933,0.7580005,0.7666255,1.2793976,JE-TMA-43
JE-TMA-43_scene01_cell742,0.52185464,3.1804998,1.8697517,1.4680834,4.0563917,16.40216,1.3369857,1.3760052,3.202007,3.5508616,1.7419765,2.985909,0.1540517,24.84656,5.7029,1.421686,24.766994,1.2929296,1.6228554,0.6097395,0.57330424,1.4594997,0.5393371,1.2615211,JE-TMA-43
JE-TMA-43_scene01_cell11091,0.4271792,4.2459683,3.282203,1.2499452,2.335498,3.0043256,1.0346801,1.3033403,1.6503748,5.3239484,1.8085678,2.0625398,1.2604231,2.7919097,1.2791451,0.42421848,1.3281902,0.21619576,0.5225276,0.6285473,0.3710727,0.7692676,0.45151126,1.2821151,JE-TMA-43
JE-TMA-43_scene01_cell7106,0.38764375,8.973058,1.7417405,1.9572827,12.15939,19.220354,1.8766255,2.0173619,3.0423384,55.317665,1.3331554,3.696105,24.15433,0.9477555,1.1969392,0.45151132,0.9797489,0.25794113,0.6629913,0.20470153,3.251379,1.710476,1.0226545,1.331908,JE-TMA-43
JE-TMA-43_scene01_cell8646,0.44536504,3.2002,3.4668317,2.2606027,2.1495738,46.42472,1.794133,2.215222,2.2554967,9.680567,4.700592,4.957083,79.74632,1.0847505,0.94885004,0.40973505,1.3150508,0.22685029,0.5345232,0.26111504,0.22312176,0.9453707,0.46475405,1.3217161,JE-TMA-43
JE-TMA-43_scene01_cell3725,0.42286736,4.653369,1.6366814,1.2066482,111.441956,9.452921,2.4057035,1.3279511,4.9438047,4.9582906,2.5773525,5.3850923,8.761036,3.340933,1.5745771,0.4294931,1.1276723,0.2983324,0.6279391,0.8741162,0.5314434,1.1600882,0.95356363,1.1780255,JE-TMA-43
JE-TMA-62_scene01_cell2495,0.2571457,2.5658524,1.7828456,2.7119062,131.11192,21.041082,1.6546638,29.917568,3.0534053,9.134738,4.018299,77.414375,491.86038,1.1853064,0.0,0.4098393,0.0,0.5425505,0.544594,0.44077304,0.82230514,1.5004208,0.035162058,1.3684657,JE-TMA-62
JE-TMA-62_scene01_cell2151,0.27894878,1.4139605,3.623283,1.6310741,4.705301,22.220825,1.4723394,28.008028,1.7088149,5.239913,4.3715553,267.8097,74.854065,1.0531532,0.47461513,0.37918812,0.17917827,0.30302665,0.57220787,0.31603,0.667165,0.9029953,0.11653941,1.152006,JE-TMA-62
JE-TMA-62_scene01_cell3513,0.3479383,1.8861526,1.469198,3.7890403,10.107079,32.96093,1.6397929,59.45499,2.829455,16.67398,6.874559,263.5071,3.0957253,1.1291001,0.12319643,0.38389206,0.28226286,0.544454,0.52283496,0.34543055,2.3179193,0.8936205,0.8074237,1.2596976,JE-TMA-62
JE-TMA-62_scene01_cell3725,0.3453248,2.17102,1.467771,3.8540936,5.2468643,73.759224,3.6805644,69.530426,2.6423135,23.927954,18.672165,71.150604,0.15585208,1.0923852,0.04535681,0.38990107,0.19239607,0.52711564,0.5244846,0.3933203,1.1092008,1.2036517,0.13435368,1.2012242,JE-TMA-62
JE-TMA-62_scene01_cell2644,0.37321356,1.6257006,1.2017279,3.5128617,9.855106,32.300243,1.6227986,46.354984,1.2499143,19.100407,3.1481233,58.725857,2.720311,0.84676445,0.081513524,0.36456344,0.21093257,0.31410342,0.47933462,0.41929552,0.7304723,0.86612177,0.13281389,1.2543393,JE-TMA-62
JE-TMA-62_scene01_cell4231,0.21691105,5.892826,1.2952167,1.740886,5.493602,9.184253,0.9656362,20.84773,0.8841367,2.4260745,0.73816425,49.879974,0.688306,0.96240425,0.7612541,0.36116442,0.06982695,0.21985081,0.44348592,0.22732963,0.5665837,0.91823965,0.03339649,1.1662383,JE-TMA-62
JE-TMA-62_scene01_cell2335,0.27840802,4.556607,1.5929397,2.4481878,9.128448,13.464697,1.2219914,28.955881,2.4067066,16.402334,3.235714,371.55542,7.0180483,0.8324414,0.026562762,0.37529606,0.08574058,0.27377027,0.478527,0.2689903,0.89020276,0.95871836,0.104791075,1.2794881,JE-TMA-62
