,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell05856,1.5170739650961016,0.6385951438036545,0.5872412865216184,0.2031676868501018,0.4987790930028194,0.48545129016981897,0.27902681112475797,0.3387801573042966,0.8628601730334993,0.7082482952396297,0.5894949963254137,0.8567322896397319,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05903,0.8756584535488524,0.6824704887585644,0.6641451039387285,0.18777599604105244,0.41997421662736345,0.40208803267079996,0.28924756733946044,0.2878385264977761,0.8116837312728288,0.5136340645478882,0.8886500658701253,0.5028563736364935,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03143,0.5557020921916663,0.5848497082001819,0.7730846858766568,0.19809562505699166,0.39458235291891575,0.46735249723024336,0.24899558963094284,0.28338326413420245,0.7283571941060405,0.7153768974266157,0.5776553283934635,0.5190854507926899,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05185,0.5481833115810555,0.5076918111122758,0.47809786709747193,0.20110827124205702,0.4291920426805833,0.4079257610985063,0.29340479511148476,0.3105922374490068,0.788345943930739,0.5026313782958266,0.7803814486851359,0.518108257087544,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01483,0.5572574308932222,0.5632069323555197,0.5233406982166048,0.6947018373507365,0.5032209235884847,0.5690149395795974,0.7875525421779006,0.6452885451549876,0.8057534226326618,0.47245567525380167,0.536630546927771,0.6448737777843181,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00060,0.37411675314074455,0.6101324999036939,0.5351329581043034,1.633809972189508,0.5103203686592227,1.756799231100452,0.9251495889749719,0.3762605679298487,0.7939843207135776,0.4104175812592166,0.4167650735330738,0.5466596968999965,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03557,1.1336322680709994,0.8685182510768278,1.1842888128045395,0.2883303033309188,0.49649491566733017,0.44677627245079315,0.5890003580070837,0.34235452547483897,1.2844900670211796,0.6615176752293119,0.6006642818606949,0.6628811022372135,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00099,0.37892972451248846,0.5797716942600528,0.5203419788810523,0.9618493303703419,0.49029748443540405,2.581318672201315,1.1744405980239825,0.32347962191416607,0.7933868297616578,0.39387805055835967,0.41620408708937723,0.5479529823717649,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03812,0.9888598466375098,0.8630639396322023,0.4789364077919563,0.19121752747402493,0.43630503091148437,0.3982540137528297,0.2827337976536486,0.31211901606233117,0.8632819793012657,0.5814137785484014,0.8425349147523219,0.6323614520585338,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03252,0.4668790843777425,0.5264669329452784,0.5006126571547498,0.1971806534830028,0.4403262952061122,0.49012992450683474,0.3447557565365035,0.3049391420556316,0.7732100881495103,0.5433974080545547,0.5944229322650428,0.5629710645973567,BM-Her2N75-15
