,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-01_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-01,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-02_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-02_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-02,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-02_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-02,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-02_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-02,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-02_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-02,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-03_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-03_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-03,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-03_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-03,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-03_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-03,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-03_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-03,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-04_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-04_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-04,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-04_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-04,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-04_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-04,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-04_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-04,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-05_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-05_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-05,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-05_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-05,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-05_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-05,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-05_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-05,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-06_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-06_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-06,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-06_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-06,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-06_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-06,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-06_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-06,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-07_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-07_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-07,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-07_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-07,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-07_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-07,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-07_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-07,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-08_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-08_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-08,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-08_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-08,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-08_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-08,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-08_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-08,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-09_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-09_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-09,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-09_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-09,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-09_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-09,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-09_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-09,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-10_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-10_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-10,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-10_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-10,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-10_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-10,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-10_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-10,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-11_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-11_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-11,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-11_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-11,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-11_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-11,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-11_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-11,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-12_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-12_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-12,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-12_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-12,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-12_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-12,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-12_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-12,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-13_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-13_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-13,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-13_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-13,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-13_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-13,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-13_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-13,PgR,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-14_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-14_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-14,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-14_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-14,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-14_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-14,CD4,JE-TMA-42,250.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-14_c5_ORG.tif,R7,c5,ORG,JE-TMA-42-Scene-14,PgR,JE-TMA-42,500.0,7.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-01_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-01_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-01,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-01_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-01,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-01_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-01,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-01_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-01,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-02_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-02_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-02,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-02_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-02,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-02_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-02,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-02_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-02,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-03_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-03_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-03,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-03_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-03,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-03_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-03,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-03_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-03,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-04_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-04_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-04,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-04_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-04,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-04_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-04,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-04_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-04,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-05_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-05_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-05,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-05_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-05,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-05_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-05,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-05_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-05,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-06_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-06_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-06,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-06_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-06,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-06_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-06,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-06_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-06,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-07_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-07_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-07,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-07_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-07,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-07_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-07,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-07_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-07,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-08_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-08_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-08,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-08_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-08,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-08_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-08,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-08_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-08,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-09_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-09_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-09,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-09_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-09,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-09_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-09,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-09_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-09,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-10_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-10_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-10,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-10_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-10,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-10_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-10,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-10_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-10,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-11_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-11_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-11,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-11_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-11,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-11_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-11,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-11_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-11,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-12_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-12_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-12,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-12_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-12,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-12_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-12,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-12_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-12,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-13_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-13_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-13,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-13_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-13,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-13_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-13,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-13_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-13,CD20,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-14_c1_ORG.tif,R8,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-14_c2_ORG.tif,R8,c2,ORG,JE-TMA-42-Scene-14,CK8,JE-TMA-42,20.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-14_c3_ORG.tif,R8,c3,ORG,JE-TMA-42-Scene-14,cPARP,JE-TMA-42,400.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-14_c4_ORG.tif,R8,c4,ORG,JE-TMA-42-Scene-14,ColIV,JE-TMA-42,500.0,8.0
Registered-R8_CK8.cPARP.ColIV.CD20_JE-TMA-42-Scene-14_c5_ORG.tif,R8,c5,ORG,JE-TMA-42-Scene-14,CD20,JE-TMA-42,500.0,8.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-01_c1_ORG.tif,R9,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-01_c2_ORG.tif,R9,c2,ORG,JE-TMA-42-Scene-01,CK17,JE-TMA-42,30.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-01_c3_ORG.tif,R9,c3,ORG,JE-TMA-42-Scene-01,H3K4,JE-TMA-42,400.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-01_c4_ORG.tif,R9,c4,ORG,JE-TMA-42-Scene-01,gH2AX,JE-TMA-42,200.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-01_c5_ORG.tif,R9,c5,ORG,JE-TMA-42-Scene-01,ColI,JE-TMA-42,20.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-02_c1_ORG.tif,R9,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-02_c2_ORG.tif,R9,c2,ORG,JE-TMA-42-Scene-02,CK17,JE-TMA-42,30.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-02_c3_ORG.tif,R9,c3,ORG,JE-TMA-42-Scene-02,H3K4,JE-TMA-42,400.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-02_c4_ORG.tif,R9,c4,ORG,JE-TMA-42-Scene-02,gH2AX,JE-TMA-42,200.0,9.0
Registered-R9_CK17.H3K4.gH2AX.ColI_JE-TMA-42-Scene-02_c5_ORG.tif,R9,c5,ORG,JE-TMA-42-Scene-02,ColI,JE-TMA-42,20.0,9.0
