,DAPI_X,DAPI_Y,scene
JE-TMA-41_scene01_cell00358,4561.2247899159665,1301.7794117647059,scene01
JE-TMA-41_scene01_cell00359,4250.735294117647,1304.4287925696594,scene01
JE-TMA-41_scene01_cell00360,4212.799126637555,1301.3973799126638,scene01
JE-TMA-41_scene01_cell00361,2999.197916666666,1295.8802083333333,scene01
JE-TMA-41_scene01_cell00362,3839.273615635179,1303.2214983713354,scene01
JE-TMA-41_scene01_cell00363,4015.844221105528,1295.608040201005,scene01
JE-TMA-41_scene01_cell00364,4181.983703033046,1319.8483476686285,scene01
JE-TMA-41_scene01_cell00365,2920.555956678701,1300.0469314079426,scene01
JE-TMA-41_scene01_cell00366,2864.842696629213,1301.3595505617975,scene01
JE-TMA-41_scene01_cell00367,2817.208633093525,1298.9136690647479,scene01
JE-TMA-41_scene01_cell00368,3109.3867313915857,1313.3802588996766,scene01
JE-TMA-41_scene01_cell00369,3981.171985815603,1304.4521276595744,scene01
JE-TMA-41_scene01_cell00370,3591.5781893004114,1304.8744855967082,scene01
JE-TMA-41_scene01_cell00371,4287.9047619047615,1305.5584415584415,scene01
JE-TMA-41_scene01_cell00372,2700.1951219512193,1302.69918699187,scene01
JE-TMA-41_scene01_cell00373,4389.494527363184,1323.0099502487562,scene01
JE-TMA-41_scene01_cell00374,4421.165354330708,1302.5748031496064,scene01
JE-TMA-41_scene01_cell00375,2708.0,1312.6798245614034,scene01
JE-TMA-41_scene01_cell00376,2846.0107758620693,1307.6939655172416,scene01
JE-TMA-41_scene01_cell00377,4338.0280373831765,1311.0392523364485,scene01
JE-TMA-41_scene01_cell00378,3757.371727748691,1307.068062827225,scene01
JE-TMA-41_scene01_cell00379,3096.0738255033557,1306.3288590604027,scene01
JE-TMA-41_scene01_cell00380,3909.272365805169,1312.7574552683893,scene01
JE-TMA-41_scene01_cell00381,2827.43654822335,1310.7309644670054,scene01
JE-TMA-41_scene01_cell00382,3058.002427184466,1313.3907766990292,scene01
JE-TMA-41_scene01_cell00383,3558.7161904761906,1319.2361904761906,scene01
JE-TMA-41_scene01_cell00384,3806.0898305084747,1315.8457627118644,scene01
JE-TMA-41_scene01_cell00385,4159.505208333333,1308.7291666666667,scene01
JE-TMA-41_scene01_cell00386,2676.791891891892,1316.0243243243244,scene01
JE-TMA-41_scene01_cell00387,2813.794871794872,1311.142857142857,scene01
JE-TMA-41_scene01_cell00388,3854.274007682457,1323.8489116517285,scene01
JE-TMA-41_scene01_cell00389,3938.626931567329,1318.158940397351,scene01
JE-TMA-41_scene01_cell00390,3729.808180535966,1327.8321579689705,scene01
JE-TMA-41_scene01_cell00391,4471.573529411765,1315.1970588235295,scene01
JE-TMA-41_scene01_cell00392,4498.685964912281,1327.3912280701754,scene01
JE-TMA-41_scene01_cell00393,3714.424619640387,1322.374827109267,scene01
JE-TMA-41_scene01_cell00394,3998.601351351351,1317.222972972973,scene01
JE-TMA-41_scene01_cell00395,4304.998556998557,1329.3650793650793,scene01
JE-TMA-41_scene01_cell00396,2747.750611246944,1319.6625916870414,scene01
JE-TMA-41_scene01_cell00397,4358.530054644809,1315.7978142076504,scene01
JE-TMA-41_scene01_cell00398,2570.570888468809,1322.281663516068,scene01
JE-TMA-41_scene01_cell00399,2696.8170731707323,1319.9634146341466,scene01
JE-TMA-41_scene01_cell00400,2789.705461056401,1336.2059086839752,scene01
JE-TMA-41_scene01_cell00401,4414.013774104683,1325.129476584022,scene01
JE-TMA-41_scene01_cell00402,4483.6064516129045,1332.717741935484,scene01
JE-TMA-41_scene01_cell00403,2804.1838565022417,1318.578475336323,scene01
JE-TMA-41_scene01_cell00404,2648.331707317073,1322.3902439024394,scene01
JE-TMA-41_scene01_cell00405,2835.712525667351,1326.7659137577002,scene01
JE-TMA-41_scene01_cell00406,4455.643902439026,1321.2487804878047,scene01
JE-TMA-41_scene01_cell00407,4545.54700854701,1325.7549857549855,scene01
JE-TMA-41_scene01_cell00408,2880.358778625954,1321.9541984732825,scene01
JE-TMA-41_scene01_cell00409,5011.575916230367,1328.8638743455494,scene01
JE-TMA-41_scene01_cell00410,3794.7330960854088,1326.0071174377224,scene01
JE-TMA-41_scene01_cell00411,4269.692539562924,1337.9886963074605,scene01
JE-TMA-41_scene01_cell00412,3966.062015503876,1334.9767441860465,scene01
JE-TMA-41_scene01_cell00413,4993.012698412697,1328.1460317460314,scene01
JE-TMA-41_scene01_cell00414,3771.002304147465,1335.39400921659,scene01
JE-TMA-41_scene01_cell00415,4323.411650485437,1339.2291262135925,scene01
JE-TMA-41_scene01_cell00416,3521.9858657243817,1331.583038869258,scene01
JE-TMA-41_scene01_cell00417,3558.5498753117213,1349.0286783042393,scene01
JE-TMA-41_scene01_cell00418,4033.375,1326.34375,scene01
JE-TMA-41_scene01_cell00419,2728.760396039604,1335.1841584158415,scene01
JE-TMA-41_scene01_cell00420,3079.2432432432433,1332.0788288288288,scene01
JE-TMA-41_scene01_cell00421,4337.180487804878,1330.4536585365856,scene01
JE-TMA-41_scene01_cell00422,5033.4785046728975,1342.3644859813085,scene01
JE-TMA-41_scene01_cell00423,3817.4752475247524,1331.4108910891086,scene01
JE-TMA-41_scene01_cell00424,4044.564593301435,1332.9186602870814,scene01
JE-TMA-41_scene01_cell00425,4217.012610340479,1340.906683480454,scene01
JE-TMA-41_scene01_cell00426,4523.469945355191,1342.7715846994533,scene01
JE-TMA-41_scene01_cell00427,3793.166479820628,1356.3991031390135,scene01
JE-TMA-41_scene01_cell00428,3748.5884177869702,1346.8831437435367,scene01
JE-TMA-41_scene01_cell00429,2307.1319018404906,1339.9877300613498,scene01
JE-TMA-41_scene01_cell00430,2713.098265895954,1335.8843930635835,scene01
JE-TMA-41_scene01_cell00431,4136.1263537906125,1342.9873646209387,scene01
JE-TMA-41_scene01_cell00432,3536.956920256645,1358.3886342804767,scene01
JE-TMA-41_scene01_cell00433,3598.6710963455153,1354.8338870431896,scene01
JE-TMA-41_scene01_cell00434,3688.932291666666,1341.71875,scene01
JE-TMA-41_scene01_cell00435,2324.259776536313,1341.4050279329608,scene01
JE-TMA-41_scene01_cell00436,3613.057971014493,1348.9903381642512,scene01
JE-TMA-41_scene01_cell00437,3628.6313131313127,1341.5454545454545,scene01
JE-TMA-41_scene01_cell00438,2382.78,1340.885,scene01
JE-TMA-41_scene01_cell00439,3862.3940149625932,1348.4713216957607,scene01
JE-TMA-41_scene01_cell00440,4433.6114790286965,1347.0573951434876,scene01
JE-TMA-41_scene01_cell00441,3507.410480349345,1340.882096069869,scene01
JE-TMA-41_scene01_cell00442,3577.6614730878186,1358.701133144476,scene01
JE-TMA-41_scene01_cell00443,3705.7704918032787,1343.3169398907105,scene01
JE-TMA-41_scene01_cell00444,3920.966804979253,1346.0539419087138,scene01
JE-TMA-41_scene01_cell00445,2826.0504587155965,1344.6146788990825,scene01
JE-TMA-41_scene01_cell00446,4006.497975708502,1342.6072874493927,scene01
JE-TMA-41_scene01_cell00447,4248.56555269923,1350.7429305912594,scene01
JE-TMA-41_scene01_cell00448,2337.094915254237,1351.7322033898304,scene01
JE-TMA-41_scene01_cell00449,2677.745614035088,1354.0906432748538,scene01
JE-TMA-41_scene01_cell00450,4051.075,1346.25,scene01
JE-TMA-41_scene01_cell00451,2470.5454545454545,1346.900826446281,scene01
JE-TMA-41_scene01_cell00452,4475.2056737588655,1353.6241134751774,scene01
JE-TMA-41_scene01_cell00453,4561.823899371068,1348.9685534591197,scene01
JE-TMA-41_scene01_cell00454,3723.379032258064,1353.9193548387098,scene01
JE-TMA-41_scene01_cell00455,4547.5311111111105,1358.9266666666667,scene01
JE-TMA-41_scene01_cell00456,2719.740671641791,1358.1007462686564,scene01
JE-TMA-41_scene01_cell00457,3887.418994413408,1353.7765363128492,scene01
JE-TMA-41_scene01_cell00458,4173.326612903225,1356.149193548387,scene01
JE-TMA-41_scene01_cell00459,4358.789808917198,1353.5477707006366,scene01
JE-TMA-41_scene01_cell00460,4446.884297520661,1355.0578512396694,scene01
JE-TMA-41_scene01_cell00461,2365.425219941349,1358.8826979472142,scene01
JE-TMA-41_scene01_cell00462,2799.432584269663,1355.8202247191014,scene01
JE-TMA-41_scene01_cell00463,2754.807971014493,1358.6521739130435,scene01
JE-TMA-41_scene01_cell00464,3905.656716417911,1358.4626865671644,scene01
JE-TMA-41_scene01_cell00465,4454.2089552238795,1363.7910447761196,scene01
JE-TMA-41_scene01_cell00466,3689.547277936963,1368.034383954155,scene01
JE-TMA-41_scene01_cell00467,4607.164285714286,1359.3857142857146,scene01
JE-TMA-41_scene01_cell00468,3812.1484375,1363.26953125,scene01
JE-TMA-41_scene01_cell00469,3972.6,1359.9833333333333,scene01
JE-TMA-41_scene01_cell00470,4299.592865232163,1376.7400906002265,scene01
JE-TMA-41_scene01_cell00471,4443.741704035874,1380.738116591928,scene01
JE-TMA-41_scene01_cell00472,4411.537671232877,1360.5513698630134,scene01
JE-TMA-41_scene01_cell00473,3996.311203319502,1362.6970954356846,scene01
JE-TMA-41_scene01_cell00474,4499.410365335599,1371.7085811384875,scene01
JE-TMA-41_scene01_cell00475,2421.3967611336034,1364.2024291497976,scene01
JE-TMA-41_scene01_cell00476,3743.219315895372,1377.5060362173035,scene01
JE-TMA-41_scene01_cell00477,3948.4666666666662,1365.3633333333332,scene01
JE-TMA-41_scene01_cell00478,4387.860986547085,1364.1434977578474,scene01
JE-TMA-41_scene01_cell00479,2444.388571428572,1363.097142857143,scene01
JE-TMA-41_scene01_cell00480,2729.431818181818,1362.310606060606,scene01
JE-TMA-41_scene01_cell00481,3839.0581039755352,1367.31498470948,scene01
JE-TMA-41_scene01_cell00482,3771.142857142857,1375.1159420289855,scene01
JE-TMA-41_scene01_cell00483,4363.083333333333,1380.0277777777776,scene01
JE-TMA-41_scene01_cell00484,4584.54606741573,1373.0157303370786,scene01
JE-TMA-41_scene01_cell00485,3659.6838709677418,1374.359139784946,scene01
JE-TMA-41_scene01_cell00486,4406.2211453744485,1381.6898678414095,scene01
JE-TMA-41_scene01_cell00487,4054.4105263157894,1372.6070175438595,scene01
JE-TMA-41_scene01_cell00488,4211.68,1373.3239999999998,scene01
JE-TMA-41_scene01_cell00489,4611.47197640118,1374.3716814159293,scene01
JE-TMA-41_scene01_cell00490,3897.0759592795616,1393.0853563038372,scene01
JE-TMA-41_scene01_cell00491,2451.3251231527092,1377.4581280788175,scene01
JE-TMA-41_scene01_cell00492,3594.0090395480224,1388.70395480226,scene01
JE-TMA-41_scene01_cell00493,3629.6285018270396,1383.6479902557855,scene01
JE-TMA-41_scene01_cell00494,3991.205042016807,1389.8991596638652,scene01
JE-TMA-41_scene01_cell00495,3555.1155492154066,1382.4593437945791,scene01
JE-TMA-41_scene01_cell00496,4333.814024390244,1381.2042682926829,scene01
JE-TMA-41_scene01_cell00497,2472.344709897611,1376.4027303754267,scene01
JE-TMA-41_scene01_cell00498,3880.8060344827586,1378.6163793103449,scene01
JE-TMA-41_scene01_cell00499,3495.6061224489795,1386.2816326530613,scene01
JE-TMA-41_scene01_cell00500,3675.439603960396,1386.7524752475247,scene01
JE-TMA-41_scene01_cell00501,3715.324468085106,1395.470744680851,scene01
JE-TMA-41_scene01_cell00502,4074.064516129032,1381.221198156682,scene01
JE-TMA-41_scene01_cell00503,3953.932307692308,1382.6553846153847,scene01
JE-TMA-41_scene01_cell00504,4507.595317725753,1383.9096989966556,scene01
JE-TMA-41_scene01_cell00505,2760.0,1383.2142857142858,scene01
JE-TMA-41_scene01_cell00506,3874.333333333334,1394.1333333333334,scene01
JE-TMA-41_scene01_cell00507,4187.296992481203,1384.6691729323306,scene01
JE-TMA-41_scene01_cell00508,3846.515441959532,1396.5601703940365,scene01
JE-TMA-41_scene01_cell00509,4022.871014492753,1391.523188405797,scene01
JE-TMA-41_scene01_cell00510,2276.0806451612907,1399.639112903226,scene01
JE-TMA-41_scene01_cell00511,4239.091286307053,1391.2946058091284,scene01
JE-TMA-41_scene01_cell00512,4555.642348754448,1393.0747330960853,scene01
JE-TMA-41_scene01_cell00513,2730.9818181818177,1387.7324675324676,scene01
JE-TMA-41_scene01_cell00514,3929.3733062330625,1402.0169376693766,scene01
JE-TMA-41_scene01_cell00515,4124.32,1390.215384615385,scene01
JE-TMA-41_scene01_cell00516,3827.3529411764707,1386.9197860962568,scene01
JE-TMA-41_scene01_cell00517,2365.7486033519554,1389.31843575419,scene01
JE-TMA-41_scene01_cell00518,3650.580869565217,1397.4834782608693,scene01
JE-TMA-41_scene01_cell00519,2345.402985074627,1392.8992537313434,scene01
JE-TMA-41_scene01_cell00520,2712.0,1401.1923076923074,scene01
JE-TMA-41_scene01_cell00521,4052.9268292682927,1409.5993031358885,scene01
JE-TMA-41_scene01_cell00522,3687.9205955334987,1403.0421836228286,scene01
JE-TMA-41_scene01_cell00523,4271.5912117177095,1403.2063914780292,scene01
JE-TMA-41_scene01_cell00524,2752.8399014778324,1395.2906403940888,scene01
JE-TMA-41_scene01_cell00525,4161.906708595388,1408.7924528301885,scene01
JE-TMA-41_scene01_cell00526,4609.0730797912,1407.3057419835943,scene01
JE-TMA-41_scene01_cell00527,3973.747126436781,1401.0727969348661,scene01
JE-TMA-41_scene01_cell00528,3781.748,1401.656,scene01
JE-TMA-41_scene01_cell00529,3800.9468641114977,1416.8466898954705,scene01
JE-TMA-41_scene01_cell00530,4067.1991869918693,1397.2479674796746,scene01
JE-TMA-41_scene01_cell00531,4339.090909090909,1400.952861952862,scene01
JE-TMA-41_scene01_cell00532,2425.110465116279,1403.2063953488373,scene01
JE-TMA-41_scene01_cell00533,2317.475409836065,1400.5655737704917,scene01
JE-TMA-41_scene01_cell00534,3536.4735576923076,1402.1850961538462,scene01
JE-TMA-41_scene01_cell00535,3629.9220779220777,1405.8051948051948,scene01
JE-TMA-41_scene01_cell00536,3678.605173587474,1432.6882232811436,scene01
JE-TMA-41_scene01_cell00537,4067.1077313054493,1444.1286438529785,scene01
JE-TMA-41_scene01_cell00538,4290.3519813519815,1407.8904428904432,scene01
JE-TMA-41_scene01_cell00539,3603.3391580619536,1419.8276409849084,scene01
JE-TMA-41_scene01_cell00540,3873.658227848101,1417.8300180831827,scene01
JE-TMA-41_scene01_cell00541,4231.948609941028,1434.0539174389214,scene01
JE-TMA-41_scene01_cell00542,4310.3362637362625,1415.3010989010986,scene01
JE-TMA-41_scene01_cell00543,4408.201342281879,1417.7154362416104,scene01
JE-TMA-41_scene01_cell00544,4652.091891891892,1411.156756756757,scene01
JE-TMA-41_scene01_cell00545,3494.2297297297296,1411.7657657657658,scene01
JE-TMA-41_scene01_cell00546,4532.748100526008,1421.8153126826417,scene01
JE-TMA-41_scene01_cell00547,3496.720238095238,1427.561507936508,scene01
JE-TMA-41_scene01_cell00548,3855.918120805369,1422.7302013422818,scene01
JE-TMA-41_scene01_cell00549,4369.1909547738705,1412.0150753768844,scene01
JE-TMA-41_scene01_cell00550,4671.73670212766,1421.159574468085,scene01
JE-TMA-41_scene01_cell00551,3742.440384615385,1423.2923076923078,scene01
JE-TMA-41_scene01_cell00552,3563.2050209205017,1416.5774058577406,scene01
JE-TMA-41_scene01_cell00553,4110.58549222798,1418.538860103627,scene01
JE-TMA-41_scene01_cell00554,4463.413132694937,1421.8481532147746,scene01
JE-TMA-41_scene01_cell00555,2441.552772808587,1422.0948121645795,scene01
JE-TMA-41_scene01_cell00556,4253.1183673469395,1419.4530612244898,scene01
JE-TMA-41_scene01_cell00557,4698.604444444444,1422.6177777777773,scene01
JE-TMA-41_scene01_cell00558,3995.35593220339,1425.5398305084743,scene01
JE-TMA-41_scene01_cell00559,3537.0278207109736,1422.6136012364761,scene01
JE-TMA-41_scene01_cell00560,3640.661861074705,1421.7627785058978,scene01
JE-TMA-41_scene01_cell00561,4500.51376146789,1417.5045871559632,scene01
JE-TMA-41_scene01_cell00562,4215.3687315634215,1423.0589970501474,scene01
JE-TMA-41_scene01_cell00563,3898.0558482613283,1438.6206533192835,scene01
JE-TMA-41_scene01_cell00564,4040.3640449438203,1430.0426966292137,scene01
JE-TMA-41_scene01_cell00565,4483.483146067416,1429.4325842696628,scene01
JE-TMA-41_scene01_cell00566,2390.234146341463,1434.2861788617886,scene01
JE-TMA-41_scene01_cell00567,2462.966165413534,1427.3176691729325,scene01
JE-TMA-41_scene01_cell00568,4188.322033898305,1425.627118644068,scene01
JE-TMA-41_scene01_cell00569,3770.697916666666,1420.661458333333,scene01
JE-TMA-41_scene01_cell00570,3960.3957783641163,1431.9142480211085,scene01
JE-TMA-41_scene01_cell00571,4348.311572700297,1425.6795252225518,scene01
JE-TMA-41_scene01_cell00572,2405.612546125461,1431.3062730627307,scene01
JE-TMA-41_scene01_cell00573,3897.995238095238,1424.7142857142858,scene01
JE-TMA-41_scene01_cell00574,4438.454849498327,1427.5852842809365,scene01
JE-TMA-41_scene01_cell00575,3942.5212765957453,1427.7624113475174,scene01
JE-TMA-41_scene01_cell00576,4291.618313689936,1432.5548504079782,scene01
JE-TMA-41_scene01_cell00577,3921.3438485804413,1429.8422712933755,scene01
JE-TMA-41_scene01_cell00578,4148.471001757469,1433.8611599297012,scene01
JE-TMA-41_scene01_cell00579,4393.866359447005,1430.3225806451612,scene01
JE-TMA-41_scene01_cell00580,4368.594855305466,1431.1061093247586,scene01
JE-TMA-41_scene01_cell00581,3724.939259259259,1444.9622222222222,scene01
JE-TMA-41_scene01_cell00582,2323.745305164319,1440.481220657277,scene01
JE-TMA-41_scene01_cell00583,3576.7252747252746,1445.745054945055,scene01
JE-TMA-41_scene01_cell00584,3804.112050739958,1448.4334038054972,scene01
JE-TMA-41_scene01_cell00585,3514.6481481481487,1432.9675925925924,scene01
JE-TMA-41_scene01_cell00586,3621.880281690141,1433.0669014084506,scene01
JE-TMA-41_scene01_cell00587,4078.8111111111107,1430.5,scene01
JE-TMA-41_scene01_cell00588,4661.973821989529,1431.502617801047,scene01
JE-TMA-41_scene01_cell00589,4728.5068493150675,1438.2465753424658,scene01
JE-TMA-41_scene01_cell00590,2427.8399071925755,1438.6612529002318,scene01
JE-TMA-41_scene01_cell00591,4616.154761904762,1434.7880952380954,scene01
JE-TMA-41_scene01_cell00592,3655.1582938388624,1446.8104265402844,scene01
JE-TMA-41_scene01_cell00593,3765.0,1437.5,scene01
JE-TMA-41_scene01_cell00594,4202.286697247707,1441.1032110091744,scene01
JE-TMA-41_scene01_cell00595,2235.662962962963,1436.9148148148151,scene01
JE-TMA-41_scene01_cell00596,3823.026946107785,1435.6556886227545,scene01
JE-TMA-41_scene01_cell00597,3838.1184466019417,1444.6135922330097,scene01
JE-TMA-41_scene01_cell00598,3440.305719921105,1439.0769230769229,scene01
JE-TMA-41_scene01_cell00599,4270.190751445088,1433.5260115606934,scene01
JE-TMA-41_scene01_cell00600,4530.187382297552,1446.497175141243,scene01
JE-TMA-41_scene01_cell00601,4681.48698572628,1450.3232577665826,scene01
JE-TMA-41_scene01_cell00602,2250.5625,1448.151041666667,scene01
JE-TMA-41_scene01_cell00603,3598.958333333333,1440.2407407407404,scene01
JE-TMA-41_scene01_cell00604,4415.317343173432,1451.4095940959407,scene01
JE-TMA-41_scene01_cell00605,4451.287899860918,1452.5521557719055,scene01
JE-TMA-41_scene01_cell00606,3997.628664495114,1446.7947882736155,scene01
JE-TMA-41_scene01_cell00607,4056.81007751938,1443.8062015503876,scene01
JE-TMA-41_scene01_cell00608,4101.783410138249,1443.3963133640552,scene01
JE-TMA-41_scene01_cell00609,2342.1161616161617,1446.3131313131314,scene01
JE-TMA-41_scene01_cell00610,4846.97875,1453.68875,scene01
JE-TMA-41_scene01_cell00611,4500.57196969697,1455.157196969697,scene01
JE-TMA-41_scene01_cell00612,3927.2427184466023,1461.7608120035306,scene01
JE-TMA-41_scene01_cell00613,3954.700630252101,1456.560924369748,scene01
JE-TMA-41_scene01_cell00614,4164.113636363636,1454.4731404958677,scene01
JE-TMA-41_scene01_cell00615,3779.0506329113923,1447.4746835443038,scene01
JE-TMA-41_scene01_cell00616,4127.734513274338,1447.6991150442475,scene01
JE-TMA-41_scene01_cell00617,3514.5472636815916,1458.5199004975125,scene01
JE-TMA-41_scene01_cell00618,3698.8390804597693,1455.6704980842915,scene01
JE-TMA-41_scene01_cell00619,4029.207278481013,1462.9992088607596,scene01
JE-TMA-41_scene01_cell00620,4342.977900552486,1449.7596685082874,scene01
JE-TMA-41_scene01_cell00621,3467.990243902439,1449.541463414634,scene01
