,rounds,color,imagetype,scene,marker
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-06_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-06,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-06_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-06,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-06_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-06,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-06_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-06,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-06_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-06,GRNZB
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-07_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-07,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-07_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-07,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-07_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-07,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-07_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-07,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-07_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-07,GRNZB
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-08_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-08,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-08_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-08,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-08_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-08,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-08_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-08,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-08_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-08,GRNZB
